2690, -56.661011 0. 82.658707 -33.668488;
2700, -55.203129 0. 84.369232 -32.904106;
2710, -55.188004 0. 84.564171 -33.792164;
2720, -58.767857 0. 87.324463 -30.291853;
2730, -69.212852 0. 79.257156 -40.000538;
2740, -67.94706 0. 74.61808 -42.497223;
2750, -69.714447 0. 75.895302 -40.239311;
2760, -70.331871 0. 79.772835 -36.824337;
2770, -66.683731 0. 79.902855 -33.916119;
2780, -70.059296 0. 73.935165 -39.062721;
2790, -71.056274 0. 68.7463 -48.946617;
2800, -71.120842 0. 80.213013 -35.385769;
2810, -68.0923 0. 72.949341 -44.533905;
2820, -68.294792 0. 72.151291 -46.948975;
2830, -70.581573 0. 88.238525 -30.152788;
2840, -75.340889 0. 88.020744 -33.508041;
2850, -67.064339 0. 88.565422 -28.361593;
2860, -66.331642 0. 88.094131 -31.700493;
2870, -67.469208 0. 96.301056 -23.638193;
2880, -73.079041 0. 87.562241 -29.680408;
2890, -74.813995 0. 86.602409 -31.083591;
2900, -75.257889 0. 89.275223 -29.137197;
2910, -75.657227 0. 94.048363 -26.584728;
2920, -76.842918 0. 94.902565 -25.234377;
2930, -77.828133 0. 88.028618 -36.931549;
2940, -78.028778 0. 93.152084 -28.84301;
2950, -79.137489 0. 96.638458 -25.659792;
2960, -79.932793 0. 103.427628 -22.56498;
2970, -79.844009 136.045547 103.733955 -22.289759;
2980, -80.094818 136.133804 109.52124 -18.002983;
2990, -79.722099 136.049622 98.202423 -26.046921;
3000, -79.104958 0. 91.936653 -31.338758;
3010, -77.925529 0. 88.898468 -30.009453;
3020, -77.924492 0. 85.346039 -33.469193;
3030, -79.427528 0. 89.842247 -30.965876;
3040, -73.129562 0. 82.077682 -35.747543;
3050, -65.379356 0. 79.652893 -34.444714;
3060, -63.278694 0. 73.867989 -40.707943;
3070, -67.410393 0. 72.338242 -41.532906;
3080, -66.239502 0. 74.888832 -41.485207;
3090, -63.018639 0. 74.190361 -38.215801;
3100, -63.012081 0. 82.132431 -29.361593;
3110, -64.273445 0. 78.584213 -35.885246;
3120, -68.944733 0. 78.319099 -34.552319;
3130, -71.969902 0. 74.263016 -40.101379;
3140, -73.482246 0. 74.540794 -41.010658;
3150, -76.535126 0. 89.480827 -28.057331;
3160, -47.325665 0. 86.008453 -32.234928;
3170, -43.239067 0. 85.263596 -33.283333;
3180, -42.494122 0. 76.06826 -44.331421;
3190, -43.440563 0. 81.195595 -34.85434;
3200, -48.299751 0. 70.795364 -44.653057;
3210, -43.034393 0. 58.803493 -58.765099;
3220, -43.112709 0. 66.805298 -39.910141;
3230, -45.84404 0. 71.12207 -39.384178;
3240, -52.898266 0. 69.407295 -41.271469;
3250, -38.238617 0. 101.539597 -15.256206;
3260, -34.469131 0. 97.38903 -19.86294;
3270, -34.688816 0. 91.498047 -27.553829;
3280, -40.00716 0. 86.371994 -39.619926;
3290, -45.924004 0. 88.158012 -33.657784;
3300, -45.681622 0. 87.859688 -39.03907;
3310, -46.343391 98.252968 89.447227 -36.796059;
3320, -45.388878 0. 95.198982 -36.850479;
3330, -44.825115 0. 89.215683 -44.71571;
3340, -45.237453 0. 84.445396 -35.943974;
3350, -48.043247 0. 77.577179 -38.404026;
3360, -42.823402 0. 59.579247 -57.082291;
3370, -42.973747 0. 68.812294 -38.942715;
3380, -45.643017 0. 72.031601 -39.372383;
3390, -49.824818 0. 70.434608 -42.738277;
3400, -42.675499 0. 77.213058 -36.500984;
3410, -44.27779 0. 70.125854 -42.738708;
3420, -53.231701 0. 67.937759 -42.507587;
3430, -53.706226 0. 75.075935 -35.561245;
3440, -62.503395 0. 52.445179 -58.347565;
3450, -57.093498 0. 60.004208 -55.573425;
3460, -55.878166 0. 65.132996 -40.995258;
3470, -56.929127 0. 72.051704 -38.520424;
3480, -63.614105 0. 57.105377 -55.740051;
3490, -62.184174 0. 68.401581 -44.170551;
3500, -52.993057 0. 78.614937 -33.785267;
3510, -47.020226 0. 75.858101 -36.685406;
3520, -44.293037 0. 73.734055 -39.396919;
3530, -43.225674 0. 83.249977 -28.778339;
3540, -37.955002 0. 73.888092 -44.155827;
3550, -37.806564 0. 74.806213 -36.265514;
3560, -40.783897 0. 72.42482 -39.402473;
3570, -46.999527 0. 78.604752 -32.075039;
3580, -49.769547 0. 74.291336 -38.999771;
3590, -53.944092 0. 57.66111 -62.393341;
3600, -54.729877 0. 67.640297 -45.850899;
3610, -54.798023 0. 68.160225 -43.719936;
3620, -54.718063 0. 80.600471 -31.298424;
3630, -55.699757 0. 70.793884 -40.481594;
3640, -58.604633 0. 65.570267 -47.749359;
3650, -54.56683 0. 79.124496 -34.616749;
3660, -47.505299 0. 56.504501 -58.018768;
3670, -47.105896 0. 73.441856 -37.105473;
3680, -49.748638 0. 71.541512 -39.612816;
3690, -55.126511 0. 67.441544 -42.787228;
3700, -53.836956 0. 62.087246 -53.00222;
3710, -50.374783 0. 75.239548 -37.558174;
3720, -51.561626 0. 70.532547 -43.848816;
3730, -54.767849 0. 67.755051 -44.414345;
3740, -54.995144 0. 74.73822 -37.636589;
3750, -60.787838 0. 69.016151 -41.860321;
3760, -55.92411 0. 70.273811 -42.113358;
3770, -57.83345 0. 63.94804 -47.363838;
3780, -62.248592 0. 65.146927 -45.411388;
3790, -59.191467 0. 73.126457 -39.163322;
3800, -58.802414 0. 74.68898 -38.009579;
3810, -63.5994 0. 74.356972 -36.817062;
3820, -75.922951 0. 59.015453 -49.584656;
3830, -66.540062 0. 70.470734 -42.087849;
3840, -67.639183 0. 73.858246 -39.278469;
3850, -77.026672 0. 75.252892 -38.341331;
3860, -72.680885 0. 79.412712 -35.59914;
3870, -74.819038 0. 87.829758 -29.391626;
3880, -74.66938 0. 75.121086 -40.691669;
3890, -75.394722 0. 78.8423 -40.140442;
3900, -77.190186 0. 89.205643 -35.602875;
3910, -78.436592 0. 102.032791 -22.724148;
3920, -79.163513 136.077301 99.749519 -21.663145;
3930, -71.213745 0. 85.590645 -35.086479;
3940, -70.138855 0. 85.11911 -33.566566;
3950, -71.576553 0. 75.010666 -43.32756;
3960, -76.630981 0. 75.404655 -40.824394;
3970, -74.005959 0. 80.58326 -35.477242;
3980, -76.594933 0. 79.873253 -35.284687;
3990, -79.617393 0. 76.843346 -36.440605;
4000, -80.228668 0. 76.588318 -40.48769;
4010, -77.669807 0. 80.517273 -37.282249;
4020, -75.251617 0. 83.14666 -34.128639;
4030, -77.646011 0. 84.399574 -34.367619;
4040, -79.919281 0. 91.410233 -27.409229;
4050, -80.645981 0. 97.211029 -29.320751;
4060, -80.307892 0. 90.055504 -35.517948;
4070, -80.723793 0. 97.489693 -25.124594;
4080, -81.971382 68.917732 96.10421 -31.147186;
4090, -79.24556 0. 86.844269 -35.894569;
4100, -78.434998 0. 91.876869 -29.082563;
4110, -77.330421 0. 88.16539 -32.880814;
4120, -78.05127 0. 89.180733 -30.244253;
4130, -80.574005 0. 88.496376 -29.657578;
4140, -80.806389 0. 89.744995 -34.782108;
4150, -81.180206 0. 92.722893 -32.423111;
4160, -81.964432 68.034859 102.472168 -25.150892;
4170, -81.847847 77.607613 102.767502 -23.176083;
4180, -81.190369 136.016861 107.662025 -18.931389;
4190, -80.690224 74.249512 98.280891 -29.032391;
4200, -80.311523 70.859688 94.379997 -29.644772;
4210, -79.6717 65.318993 91.373169 -31.899904;
4220, -81.578377 0. 96.186691 -27.579861;
4230, -82.581909 63.606052 95.10656 -31.656607;
4240, -83.004517 63.623367 94.011467 -31.505333;
4250, -81.766136 0. 96.60408 -27.55883;
4260, -67.364891 0. 82.68605 -33.124962;
4270, -63.898094 0. 83.966965 -33.34129;
4280, -64.719818 0. 84.922058 -35.527218;
4290, -71.474907 0. 91.416977 -31.910955;
4300, -79.388077 0. 95.737495 -30.607924;
4310, -80.011093 0. 99.124191 -29.553406;
4320, -79.19664 77.084549 97.314095 -23.949818;
4330, -74.371902 0. 83.7192 -36.593533;
4340, -76.76725 0. 74.657692 -44.763016;
4350, -78.041992 0. 82.529785 -34.043507;
4360, -79.072227 0. 100.128235 -24.867332;
4370, -80.149292 0. 92.859436 -31.182783;
4380, -81.343964 0. 91.326637 -35.537155;
4390, -80.456352 0. 84.934036 -38.006119;
4400, -81.536743 0. 93.442291 -29.1679;
4410, -79.22879 0. 89.347733 -31.114107;
4420, -79.597351 0. 93.173859 -29.46122;
4430, -76.9534 0. 88.248878 -32.51709;
4440, -79.479141 0. 91.808441 -30.307323;
4450, -80.638077 66.818855 95.400078 -27.989775;
4460, -79.047035 66.187691 94.282204 -27.863609;
4470, -79.189468 0. 93.194633 -29.633337;
4480, -80.503067 69.581657 95.899117 -26.906864;
4490, -81.47435 0. 93.095322 -29.989614;
4500, -82.347893 30.506979 97.451469 -26.924725;
4510, -81.702522 0. 102.394463 -22.022884;
4520, -80.792236 98.835968 99.646675 -24.819756;
4530, -79.338486 74.542 98.176132 -25.008965;
4540, -74.691353 0. 89.629021 -30.078972;
4550, -67.789352 0. 86.954567 -31.568079;
4560, -59.508175 0. 84.373528 -33.109669;
4570, -58.81953 0. 80.475906 -44.406563;
4580, -58.252567 0. 87.064346 -32.621239;
4590, -59.488121 0. 85.053085 -32.06897;
4600, -63.541584 0. 82.531189 -37.60759;
4610, -65.927269 0. 90.957497 -26.527334;
4620, -65.254555 0. 82.734833 -33.064701;
4630, -64.348778 0. 84.352142 -34.173241;
4640, -61.667629 0. 86.231308 -36.622578;
4650, -61.274639 0. 93.111664 -26.189848;
4660, -63.172207 0. 98.313667 -22.922068;
4670, -67.332649 0. 90.825737 -27.736311;
4680, -65.334923 0. 92.30098 -26.982445;
4690, -61.880077 0. 89.449463 -30.697517;
4700, -61.507889 0. 86.104279 -33.802048;
4710, -63.322102 0. 88.569519 -29.201019;
4720, -68.0093 0. 79.385391 -34.364727;
4730, -48.373787 0. 80.829689 -34.615128;
4740, -51.933304 0. 55.570911 -67.187599;
4750, -52.249443 0. 70.473747 -39.391201;
4760, -34.968082 0. 93.002693 -22.831627;
4770, -32.339394 0. 84.596901 -30.14864;
4780, -32.944164 0. 75.875443 -38.725887;
4790, -39.064087 0. 75.275223 -37.852966;
4800, -52.672047 0. 72.731339 -39.247932;
4810, -53.330109 0. 75.536484 -36.822334;
4820, -48.404266 0. 86.414612 -32.876762;
4830, -36.905373 0. 109.701515 -14.417064;
4840, -34.202843 0. 107.073593 -19.63224;
4850, -34.039791 0. 101.916092 -25.017294;
4860, -35.914009 0. 109.331444 -16.185833;
4870, -37.99358 0. 105.321884 -21.752199;
4880, -31.006338 0. 105.860153 -12.262489;
4890, -19.086157 0. 94.020828 -25.99054;
4900, -15.621211 0. 93.281776 -31.067562;
4910, -13.969527 0. 94.394981 -30.130074;
4920, -13.402288 0. 94.863449 -33.880543;
4930, -13.395618 0. 92.881073 -38.416607;
4940, -14.088077 0. 89.12606 -45.653114;
4950, -15.576398 0. 90.370354 -34.747429;
4960, -17.483212 0. 92.601387 -28.825272;
4970, -19.592762 0. 88.291367 -42.519352;
4980, -20.584038 0. 83.571472 -66.527802;
4990, -20.935215 0. 87.627419 -36.008583;
5000, -20.902864 0. 86.606834 -40.541328;
5010, -21.259031 0. 88.319473 -41.079861;
5020, -21.24378 0. 89.489029 -36.490685;
5030, -21.173822 0. 88.318726 -37.933712;
5040, -21.945505 0. 90.081848 -33.428955;
5050, -22.946005 0. 86.868385 -43.86771;
5060, -23.55707 0. 89.667114 -39.238461;
5070, -23.837511 0. 90.381264 -34.203728;
5080, -23.259073 0. 85.587013 -47.738754;
5090, -23.134516 0. 83.739944 -54.959099;
5100, -23.523947 0. 86.115807 -53.79752;
5110, -24.168629 0. 85.245392 -50.508472;
5120, -24.607185 0. 93.156303 -33.199409;
5130, -25.226536 0. 87.219101 -46.674953;
5140, -25.080849 0. 92.232384 -32.360592;
5150, -24.607798 0. 90.942451 -33.870941;
5160, -24.362749 0. 85.167862 -53.089985;
5170, -24.172581 0. 90.04789 -38.078461;
5180, -24.290289 0. 92.57869 -31.141727;
5190, -23.922312 0. 94.664185 -36.203548;
5200, -23.782755 0. 92.75959 -39.420349;
5210, -23.525513 0. 90.377388 -46.165306;
5220, -23.039928 0. 94.9478 -34.462666;
5230, -22.899584 0. 92.640007 -44.394279;
5240, -22.942339 0. 92.565865 -39.84515;
5250, -23.378702 0. 87.631531 -61.071938;
5260, -23.951935 72.791428 93.878975 -31.88047;
5270, -23.932089 0. 93.137001 -33.125896;
5280, -24.461235 0. 88.677269 -44.818623;
5290, -26.235525 0. 88.871513 -31.956419;
5300, -29.370008 0. 70.709038 -45.453754;
5310, -34.356609 0. 76.256577 -36.859276;
5320, -40.272926 0. 59.954338 -67.643845;
5330, -35.783138 0. 85.10862 -37.894169;
5340, -35.506798 0. 78.95787 -39.179306;
5350, -37.301754 0. 72.318848 -44.6362;
5360, -46.441109 0. 74.083588 -39.188023;
5370, -55.339199 0. 74.071373 -39.259914;
5380, -56.72493 0. 74.232437 -43.557133;
5390, -48.89613 0. 75.202614 -50.799088;
5400, -45.094475 0. 72.521866 -52.565006;
5410, -44.661072 0. 68.799385 -53.236847;
5420, -46.146988 71.871864 72.396049 -43.560104;
5430, -49.863167 0. 81.989479 -34.024288;
5440, -46.545223 75.253838 83.599419 -33.627079;
5450, -46.062786 74.352364 72.9608 -49.60067;
